Bell ID,Place,Dedication,Region,Tower ID,Grid Ref,Latitude,Longitude,Ring ID,Collection Type,Ring Size,Bell Role,Bell Name,Weight (lbs),Weight (approx),Nominal (Hz),Note,Diameter (in),Cast Date,Listed,Founder,Founder Uncertain,Caster,Canons,Turnings,Cracked,Frame ID,In Pit,Modification Date
7868,Aberford,S Ricarius,West Yorkshire,16446,SE432371,53.82881,-1.34408,6447,full-circle ring,4,1,,,,1368,E,25.88,1879,,Mears & Stainbank,,,removed,quarter,,24,Y,24/03/2022 19:17
7869,Aberford,S Ricarius,West Yorkshire,16446,SE432371,53.82881,-1.34408,6447,full-circle ring,4,2,,395,,1271,D♯,26,1957,,John Taylor & Co,,,flat,unturned,,24,Y,25/03/2022 21:12
7870,Aberford,S Ricarius,West Yorkshire,16446,SE432371,53.82881,-1.34408,6447,full-circle ring,4,3,,,,1129,C♯,29.63,1618,,William I Oldfield,,,removed,quarter,,24,Y,24/03/2022 19:17
24,Aberford,S Ricarius,West Yorkshire,16446,SE432371,53.82881,-1.34408,6447,full-circle ring,4,4,,588,,1010,B,32.5,1879,,Mears & Stainbank,,,removed,quarter,,24,Y,24/03/2022 19:17
7871,Abergavenny,S Mary,"Monmouthshire, Wales",10227,SO301141,51.8214,-3.01544,228,full-circle ring,10,1,,564,,1466,F♯,27,1947,,John Taylor & Co,,,flat,unturned,,25,Y,09/12/2020 11:20
7872,Abergavenny,S Mary,"Monmouthshire, Wales",10227,SO301141,51.8214,-3.01544,228,full-circle ring,10,2,,602,,1306,E,28.5,1947,,John Taylor & Co,,,flat,unturned,,25,Y,09/12/2020 11:20
7873,Abergavenny,S Mary,"Monmouthshire, Wales",10227,SO301141,51.8214,-3.01544,228,full-circle ring,10,3,,648,,1162.5,D,30,1947,,John Taylor & Co,,,flat,unturned,,25,Y,09/12/2020 11:20
7874,Abergavenny,S Mary,"Monmouthshire, Wales",10227,SO301141,51.8214,-3.01544,228,full-circle ring,10,4,,713,,1098,C♯,31,1947,,John Taylor & Co,,,flat,unturned,,25,Y,09/12/2020 11:20
7875,Abergavenny,S Mary,"Monmouthshire, Wales",10227,SO301141,51.8214,-3.01544,228,full-circle ring,10,5,,813,,978,B,33.25,1947,,John Taylor & Co,,,flat,unturned,,25,Y,09/12/2020 11:20
7876,Abergavenny,S Mary,"Monmouthshire, Wales",10227,SO301141,51.8214,-3.01544,228,full-circle ring,10,6,,928,,872.5,A,35.56,1947,,John Taylor & Co,,,flat,unturned,,25,Y,09/12/2020 11:20
7877,Abergavenny,S Mary,"Monmouthshire, Wales",10227,SO301141,51.8214,-3.01544,228,full-circle ring,10,7,,1152,,776,G,38.56,1947,,John Taylor & Co,,,flat,unturned,,25,Y,09/12/2020 11:20
7878,Abergavenny,S Mary,"Monmouthshire, Wales",10227,SO301141,51.8214,-3.01544,228,full-circle ring,10,8,,1429,,733,F♯,41.13,1947,,John Taylor & Co,,,flat,unturned,,25,Y,09/12/2020 11:20
7879,Abergavenny,S Mary,"Monmouthshire, Wales",10227,SO301141,51.8214,-3.01544,228,full-circle ring,10,9,,1972,,653,E,46.13,1947,,John Taylor & Co,,,flat,unturned,,25,Y,09/12/2020 11:20
25,Abergavenny,S Mary,"Monmouthshire, Wales",10227,SO301141,51.8214,-3.01544,228,full-circle ring,10,10,,2818,,581.5,D,52.19,1947,,John Taylor & Co,,,flat,unturned,,25,Y,09/12/2020 11:20
7881,Abergele,S Michael,"Conwy, Wales",10276,SH945776,53.28527,-3.58366,277,full-circle ring,6,1,,370,,,F♯,24.63,1895,,John Taylor & Co,,,flat,,,26,Y,09/12/2020 11:20
7882,Abergele,S Michael,"Conwy, Wales",10276,SH945776,53.28527,-3.58366,277,full-circle ring,6,2,,462,,,E,26.5,1730,,Abraham II Rudhall,,,conventional,,,26,Y,09/12/2020 11:20
7883,Abergele,S Michael,"Conwy, Wales",10276,SH945776,53.28527,-3.58366,277,full-circle ring,6,3,,525,,,D,28.37,1887,,John Taylor & Co,,,conventional,,,26,Y,09/12/2020 11:20
7884,Abergele,S Michael,"Conwy, Wales",10276,SH945776,53.28527,-3.58366,277,full-circle ring,6,4,,596,,,C♯,30,1844,,John Taylor & Son,,,conventional,,,26,Y,09/12/2020 11:20
7885,Abergele,S Michael,"Conwy, Wales",10276,SH945776,53.28527,-3.58366,277,full-circle ring,6,5,,685,,,B,32.25,1844,,John Taylor & Son,,,removed,,,26,Y,09/12/2020 11:20
26,Abergele,S Michael,"Conwy, Wales",10276,SH945776,53.28527,-3.58366,277,full-circle ring,6,6,,993,,,A,36,1887,,John Taylor & Co,,,flat,,,26,Y,09/12/2020 11:20
7887,Abilene,The Heavenly Rest,"Texas, United States of America",16770,,32.44421,-99.74567,6771,full-circle ring,6 U/R,c1,,64,,3137.8,G,13.2,1982,,Eijsbouts,,,flat,unturned,,8619,,22/11/2022 16:52
7888,Abilene,The Heavenly Rest,"Texas, United States of America",16770,,32.44421,-99.74567,6771,full-circle ring,6 U/R,c2,,69,,2960,F♯,13.7,1982,,Eijsbouts,,,flat,unturned,,8619,,22/11/2022 16:52
7889,Abilene,The Heavenly Rest,"Texas, United States of America",16770,,32.44421,-99.74567,6771,full-circle ring,6 U/R,c3,,77,,2798.7,F,14.2,1982,,Eijsbouts,,,flat,unturned,,8619,,22/11/2022 16:52
7890,Abilene,The Heavenly Rest,"Texas, United States of America",16770,,32.44421,-99.74567,6771,full-circle ring,6 U/R,c4,,83,,2638.5,E,14.6,1982,,Eijsbouts,,,flat,unturned,,8619,,22/11/2022 16:52
7891,Abilene,The Heavenly Rest,"Texas, United States of America",16770,,32.44421,-99.74567,6771,full-circle ring,6 U/R,c5,,93,,2490.5,D♯,15.3,1982,,Eijsbouts,,,flat,unturned,,8619,,22/11/2022 16:52
7892,Abilene,The Heavenly Rest,"Texas, United States of America",16770,,32.44421,-99.74567,6771,full-circle ring,6 U/R,c6,,95,,2352,D,15.9,1982,,Eijsbouts,,,flat,unturned,,8619,,22/11/2022 16:52
7893,Abilene,The Heavenly Rest,"Texas, United States of America",16770,,32.44421,-99.74567,6771,full-circle ring,6 U/R,c7,,104,,2220,C♯,16.6,1982,,Eijsbouts,,,flat,unturned,,8619,,22/11/2022 16:52
7894,Abilene,The Heavenly Rest,"Texas, United States of America",16770,,32.44421,-99.74567,6771,full-circle ring,6 U/R,c8,,117,,2093,C,17.3,1982,,Eijsbouts,,,flat,unturned,,8619,,22/11/2022 16:52
7895,Abilene,The Heavenly Rest,"Texas, United States of America",16770,,32.44421,-99.74567,6771,full-circle ring,6 U/R,c9,,127,,1976.7,B,17.7,1982,,Eijsbouts,,,flat,unturned,,8619,,22/11/2022 16:52
7896,Abilene,The Heavenly Rest,"Texas, United States of America",16770,,32.44421,-99.74567,6771,full-circle ring,6 U/R,c10,,149,,1864.7,A♯,18.8,1982,,Eijsbouts,,,flat,unturned,,8619,,22/11/2022 16:52
7897,Abilene,The Heavenly Rest,"Texas, United States of America",16770,,32.44421,-99.74567,6771,full-circle ring,6 U/R,c11,,167,,1759,A,19.5,1982,,Eijsbouts,,,flat,unturned,,8619,,22/11/2022 16:52
7899,Abilene,The Heavenly Rest,"Texas, United States of America",16770,,32.44421,-99.74567,6771,full-circle ring,6 U/R,c13,,222,,1568,G,21.6,1982,,Eijsbouts,,,flat,unturned,,8619,,22/11/2022 16:52
7901,Abilene,The Heavenly Rest,"Texas, United States of America",16770,,32.44421,-99.74567,6771,full-circle ring,6 U/R,c15,,293,,1396.9,F,23.7,1982,,Eijsbouts,,,flat,unturned,,8619,,22/11/2022 16:52
7904,Abilene,The Heavenly Rest,"Texas, United States of America",16770,,32.44421,-99.74567,6771,full-circle ring,6 U/R,c18,,434,,1175.3,D,27.4,1982,,Eijsbouts,,,flat,unturned,,8619,,22/11/2022 16:52
7906,Abilene,The Heavenly Rest,"Texas, United States of America",16770,,32.44421,-99.74567,6771,full-circle ring,6 U/R,c20,,623,,1047.1,C,30.9,1982,,Eijsbouts,,,flat,unturned,,8619,,22/11/2022 16:52
7907,Abilene,The Heavenly Rest,"Texas, United States of America",16770,,32.44421,-99.74567,6771,full-circle ring,6 U/R,c22,,1000,,880.5,A,36.2,1982,,Eijsbouts,,,flat,unturned,,8618,,22/11/2022 16:52
7908,Abilene,The Heavenly Rest,"Texas, United States of America",16770,,32.44421,-99.74567,6771,full-circle ring,6 U/R,c23,,1435,,784.4,G,40.8,1982,,Eijsbouts,,,flat,unturned,,8618,,22/11/2022 16:52
7909,Abilene,The Heavenly Rest,"Texas, United States of America",16770,,32.44421,-99.74567,6771,full-circle ring,6 U/R,c24,,2067,,698.5,F,45.8,1982,,Eijsbouts,,,flat,unturned,,8618,,22/11/2022 16:52
7910,Abilene,The Heavenly Rest,"Texas, United States of America",16770,,32.44421,-99.74567,6771,full-circle ring,6 U/R,c25,,4982,,523.3,C,61.6,1982,,Eijsbouts,,,flat,unturned,,8618,,22/11/2022 16:52
7898,Abilene,The Heavenly Rest,"Texas, United States of America",16770,,32.44421,-99.74567,6771,full-circle ring,6 U/R,1c12,,188,,1663.1,G♯,20.5,1982,,Eijsbouts,,,flat,unturned,,7836,Y,22/11/2022 16:52
7900,Abilene,The Heavenly Rest,"Texas, United States of America",16770,,32.44421,-99.74567,6771,full-circle ring,6 U/R,2c14,,249,,1480,F♯,22.6,1982,,Eijsbouts,,,flat,unturned,,7836,Y,22/11/2022 16:52
7902,Abilene,The Heavenly Rest,"Texas, United States of America",16770,,32.44421,-99.74567,6771,full-circle ring,6 U/R,3c16,,332,,1319.3,E,25,1982,,Eijsbouts,,,flat,unturned,,7836,Y,22/11/2022 16:52
7903,Abilene,The Heavenly Rest,"Texas, United States of America",16770,,32.44421,-99.74567,6771,full-circle ring,6 U/R,4c17,,368,,1244.5,D♯,25.8,1982,,Eijsbouts,,,flat,unturned,,7836,Y,22/11/2022 16:52
7905,Abilene,The Heavenly Rest,"Texas, United States of America",16770,,32.44421,-99.74567,6771,full-circle ring,6 U/R,5c19,,529,,1108.7,C♯,29.1,1982,,Eijsbouts,,,flat,unturned,,7836,Y,22/11/2022 16:52
28,Abilene,The Heavenly Rest,"Texas, United States of America",16770,,32.44421,-99.74567,6771,full-circle ring,6 U/R,6c21,,729,,987.2,B,32.5,1982,,Eijsbouts,,,flat,unturned,,7836,Y,22/11/2022 16:52
7911,Abingdon,S Helen,Oxfordshire,15023,SU496967,51.66771,-1.28284,5024,full-circle ring,10,1,,481,,1752,A,25.75,2005,,Whitechapel Bell Foundry,,,flat,unturned,,27,Y,09/12/2020 11:20
7912,Abingdon,S Helen,Oxfordshire,15023,SU496967,51.66771,-1.28284,5024,full-circle ring,10,2,,510,,1566.6,G,26,2005,,Whitechapel Bell Foundry,,,flat,unturned,,27,Y,09/12/2020 11:20
7913,Abingdon,S Helen,Oxfordshire,15023,SU496967,51.66771,-1.28284,5024,full-circle ring,10,3,,526,,1400,F,27,2005,,Whitechapel Bell Foundry,,,flat,unturned,,27,Y,09/12/2020 11:20
7914,Abingdon,S Helen,Oxfordshire,15023,SU496967,51.66771,-1.28284,5024,full-circle ring,10,4,,582,,1310.8,E,28.25,2005,,Whitechapel Bell Foundry,,,flat,unturned,,27,Y,09/12/2020 11:20
7915,Abingdon,S Helen,Oxfordshire,15023,SU496967,51.66771,-1.28284,5024,full-circle ring,10,5,,580,,1171.2,D,29.25,2005,,Whitechapel Bell Foundry,,,flat,unturned,,27,Y,09/12/2020 11:20
7916,Abingdon,S Helen,Oxfordshire,15023,SU496967,51.66771,-1.28284,5024,full-circle ring,10,6,,673,,1046.4,C,31,2005,,Whitechapel Bell Foundry,,,flat,unturned,,27,Y,09/12/2020 11:20
7917,Abingdon,S Helen,Oxfordshire,15023,SU496967,51.66771,-1.28284,5024,full-circle ring,10,7,,807,,934.5,B♭,33.25,2005,,Whitechapel Bell Foundry,,,flat,unturned,,27,Y,09/12/2020 11:20
7918,Abingdon,S Helen,Oxfordshire,15023,SU496967,51.66771,-1.28284,5024,full-circle ring,10,8,,925,,876,A,35.5,2005,,Whitechapel Bell Foundry,,,flat,unturned,,27,Y,09/12/2020 11:20
7919,Abingdon,S Helen,Oxfordshire,15023,SU496967,51.66771,-1.28284,5024,full-circle ring,10,9,,1226,,782.9,G,39,2005,,Whitechapel Bell Foundry,,,flat,unturned,,27,Y,09/12/2020 11:20
29,Abingdon,S Helen,Oxfordshire,15023,SU496967,51.66771,-1.28284,5024,full-circle ring,10,10,,1797,,700,F,44,2005,,Whitechapel Bell Foundry,,,flat,unturned,,27,Y,09/12/2020 11:20
7922,Abingdon,S Nicolas,Oxfordshire,10628,SU498970,51.67024,-1.28093,629,full-circle ring,6,1,,514,,1570.5,G,26.5,1741,,Abel Rudhall,,,removed,eighth,,29,Y,09/12/2020 11:20
7923,Abingdon,S Nicolas,Oxfordshire,10628,SU498970,51.67024,-1.28093,629,full-circle ring,6,2,,513,,1413.5,F,27,1741,,Abel Rudhall,,,removed,eighth,,28,Y,09/12/2020 11:20
7924,Abingdon,S Nicolas,Oxfordshire,10628,SU498970,51.67024,-1.28093,629,full-circle ring,6,3,,526,,1256.5,E♭,28.63,1741,,Abel Rudhall,,,removed,eighth,,28,Y,09/12/2020 11:20
7925,Abingdon,S Nicolas,Oxfordshire,10628,SU498970,51.67024,-1.28093,629,full-circle ring,6,4,,541,,1183.5,D,28.75,1741,,Abel Rudhall,,,removed,eighth,,28,Y,09/12/2020 11:20
7926,Abingdon,S Nicolas,Oxfordshire,10628,SU498970,51.67024,-1.28093,629,full-circle ring,6,5,,651,,1058.5,C,31.75,1741,,Abel Rudhall,,,removed,eighth,,28,Y,09/12/2020 11:20
30,Abingdon,S Nicolas,Oxfordshire,10628,SU498970,51.67024,-1.28093,629,full-circle ring,6,6,,830,,941.5,B♭,34.75,1741,,Abel Rudhall,,,removed,eighth,,28,Y,09/12/2020 11:20
33217,Abington,S Peter & S Paul,Northamptonshire,12544,SP775614,52.24614,-0.86585,2545,full-circle ring,6,1,,434,,1526,F♯,25.13,2005,,"Taylors, Eayre & Smith",,,flat,,,,Y,09/12/2020 11:20
33218,Abington,S Peter & S Paul,Northamptonshire,12544,SP775614,52.24614,-0.86585,2545,full-circle ring,6,2,,506,,1359,E,26.5,2005,,"Taylors, Eayre & Smith",,,flat,,,,Y,09/12/2020 11:20
33219,Abington,S Peter & S Paul,Northamptonshire,12544,SP775614,52.24614,-0.86585,2545,full-circle ring,6,3,,450,,1194,D,28,1809,,John Briant,,,conventional,,,,Y,09/12/2020 11:20
33220,Abington,S Peter & S Paul,Northamptonshire,12544,SP775614,52.24614,-0.86585,2545,full-circle ring,6,4,,638,,1126,C♯,31,1811,,John Briant,,,conventional,,,,Y,09/12/2020 11:20
33221,Abington,S Peter & S Paul,Northamptonshire,12544,SP775614,52.24614,-0.86585,2545,full-circle ring,6,5,,891,,1002,B,34.38,1810,,John Briant,,,conventional,,,,Y,09/12/2020 11:20
4952,Abington,S Peter & S Paul,Northamptonshire,12544,SP775614,52.24614,-0.86585,2545,full-circle ring,6,6,,1172,,895,A,37.4,2005,,"Taylors, Eayre & Smith",,,flat,,,,Y,09/12/2020 11:20
7928,Abson,S James Gt,Gloucestershire,15632,ST705748,51.47175,-2.42593,5633,full-circle ring,6,1,,459,,1262,D♯,28,2008,,Whitechapel Bell Foundry,,,flat,,,30,Y,07/01/2022 17:13
7929,Abson,S James Gt,Gloucestershire,15632,ST705748,51.47175,-2.42593,5633,full-circle ring,6,2,,532,,1076,C♯,29.13,1718,,Edward Bilbie,,,conventional,,,30,Y,09/12/2020 11:20
7930,Abson,S James Gt,Gloucestershire,15632,ST705748,51.47175,-2.42593,5633,full-circle ring,6,3,,670,,968,B,31.13,c1540,Y,Henry Jeffries,,,conventional,,,30,Y,09/12/2020 11:20
7931,Abson,S James Gt,Gloucestershire,15632,ST705748,51.47175,-2.42593,5633,full-circle ring,6,4,,753,,910,A♯,33.5,1715,,Edward Bilbie,,,conventional,,,30,Y,09/12/2020 11:20
7932,Abson,S James Gt,Gloucestershire,15632,ST705748,51.47175,-2.42593,5633,full-circle ring,6,5,,1071,,846,G♯,37.5,c1500,Y,Bristol foundry,,,conventional,,,30,Y,09/12/2020 11:20
31,Abson,S James Gt,Gloucestershire,15632,ST705748,51.47175,-2.42593,5633,full-circle ring,6,6,,1172,,744,F♯,39.5,c1450,Y,Bristol foundry,,,conventional,,,30,Y,09/12/2020 11:20
7933,Accrington,S James,Lancashire,10851,SD759284,53.75196,-2.36551,852,full-circle ring,12,1,,231,,2372,D,19,1974,,John Taylor & Co,,,flat,unturned,,32,Y,09/12/2020 11:20
7934,Accrington,S James,Lancashire,10851,SD759284,53.75196,-2.36551,852,full-circle ring,12,2,,240,,2107,C,20,1973,,John Taylor & Co,,,flat,unturned,,31,Y,09/12/2020 11:20
7935,Accrington,S James,Lancashire,10851,SD759284,53.75196,-2.36551,852,full-circle ring,12,3,,287,,1992,B,21.13,1967,,John Taylor & Co,,,flat,unturned,,32,Y,09/12/2020 11:20
7936,Accrington,S James,Lancashire,10851,SD759284,53.75196,-2.36551,852,full-circle ring,12,4,,380,,1771,A,23,1967,,John Taylor & Co,,,flat,unturned,,31,Y,09/12/2020 11:20
7937,Accrington,S James,Lancashire,10851,SD759284,53.75196,-2.36551,852,full-circle ring,12,5,,432,,1574,G,24.5,1953,,John Taylor & Co,,,flat,unturned,,32,Y,09/12/2020 11:20
7938,Accrington,S James,Lancashire,10851,SD759284,53.75196,-2.36551,852,full-circle ring,12,6,,432,,1485,F♯,24.88,1953,,John Taylor & Co,,,flat,unturned,,31,Y,09/12/2020 11:20
7939,Accrington,S James,Lancashire,10851,SD759284,53.75196,-2.36551,852,full-circle ring,12,7,,446,,1318,E,26,1953,,John Taylor & Co,,,flat,unturned,,32,Y,09/12/2020 11:20
7940,Accrington,S James,Lancashire,10851,SD759284,53.75196,-2.36551,852,full-circle ring,12,8,,490,,1173,D,28,1953,,John Taylor & Co,,,flat,unturned,,31,Y,09/12/2020 11:20
7941,Accrington,S James,Lancashire,10851,SD759284,53.75196,-2.36551,852,full-circle ring,12,9,,614,,1043,C,30.38,1953,,John Taylor & Co,,,flat,unturned,,31,Y,09/12/2020 11:20
7942,Accrington,S James,Lancashire,10851,SD759284,53.75196,-2.36551,852,full-circle ring,12,10,,707,,982.5,B,32,1953,,John Taylor & Co,,,flat,unturned,,31,Y,09/12/2020 11:20
7943,Accrington,S James,Lancashire,10851,SD759284,53.75196,-2.36551,852,full-circle ring,12,11,,929,,873,A,35.38,1953,,John Taylor & Co,,,flat,unturned,,31,Y,09/12/2020 11:20
32,Accrington,S James,Lancashire,10851,SD759284,53.75196,-2.36551,852,full-circle ring,12,12,,1274,,776,G,39.5,1953,,John Taylor & Co,,,flat,unturned,,31,Y,09/12/2020 11:20
7944,Achurch,S John Bapt,Northamptonshire,11215,TL021831,52.43662,-0.49905,1216,full-circle ring,4,1,,331,,1390.5,F,25,1861,,John Taylor & Co,,,,,,33,Y,09/12/2020 11:20
7945,Achurch,S John Bapt,Northamptonshire,11215,TL021831,52.43662,-0.49905,1216,full-circle ring,4,2,,443,,1308.5,E,26.5,1898,,John Taylor & Co,,,,,,33,Y,09/12/2020 11:20
7946,Achurch,S John Bapt,Northamptonshire,11215,TL021831,52.43662,-0.49905,1216,full-circle ring,4,3,,594,,1166.5,D,29,1898,,John Taylor & Co,,,,,,33,Y,09/12/2020 11:20
34,Achurch,S John Bapt,Northamptonshire,11215,TL021831,52.43662,-0.49905,1216,full-circle ring,4,4,,565,,1045.5,C,30.63,1735,,Thomas I Eayre,,,,,,33,Y,09/12/2020 11:20
7947,Ackworth,S Cuthbert,West Yorkshire,17105,SE440180,53.65726,-1.33536,7106,full-circle ring,6,1,,364,Y,,D♯,26,1760,Y,Joseph Ludlam,,,conventional,,,34,Y,09/12/2020 11:20
7948,Ackworth,S Cuthbert,West Yorkshire,17105,SE440180,53.65726,-1.33536,7106,full-circle ring,6,2,,420,Y,,C♯,28.75,1760,Y,Joseph Ludlam,,,conventional,,,34,Y,09/12/2020 11:20
7949,Ackworth,S Cuthbert,West Yorkshire,17105,SE440180,53.65726,-1.33536,7106,full-circle ring,6,3,,700,Y,,B,32.75,1662,Y,Abraham Smith & William Curedon,,,removed,,,34,Y,09/12/2020 11:20
7950,Ackworth,S Cuthbert,West Yorkshire,17105,SE440180,53.65726,-1.33536,7106,full-circle ring,6,4,,868,Y,,A♯,35.25,c1499,Y,(unidentified),,,removed,,,34,Y,09/12/2020 11:20
7951,Ackworth,S Cuthbert,West Yorkshire,17105,SE440180,53.65726,-1.33536,7106,full-circle ring,6,5,,1120,Y,,G♯,38.75,c1520,Y,Heathcote (generic),,,removed,,,34,Y,09/12/2020 11:20
35,Ackworth,S Cuthbert,West Yorkshire,17105,SE440180,53.65726,-1.33536,7106,full-circle ring,6,6,,1568,Y,,F♯,41.25,1880,,John Warner & Sons,,,doncaster,,,34,Y,09/12/2020 11:20
7952,Acle,S Edmund,Norfolk,15637,TG401102,52.6372,1.54723,5638,full-circle ring,6,1,,446,,1288,E,26.75,1933,,Gillett & Johnston,,,flat,,,35,Y,09/12/2020 11:20
7953,Acle,S Edmund,Norfolk,15637,TG401102,52.6372,1.54723,5638,full-circle ring,6,2,,449,,1156,D,28.5,1623,,William & Alice Brend,,,removed,,,36,Y,09/12/2020 11:20
7954,Acle,S Edmund,Norfolk,15637,TG401102,52.6372,1.54723,5638,full-circle ring,6,3,,595,,1028,C,30.5,1946,,Gillett & Johnston,,,flat,,,35,Y,09/12/2020 11:20
7955,Acle,S Edmund,Norfolk,15637,TG401102,52.6372,1.54723,5638,full-circle ring,6,4,,719,,964,B,32.5,1946,,Gillett & Johnston,,,flat,,,35,Y,09/12/2020 11:20
7956,Acle,S Edmund,Norfolk,15637,TG401102,52.6372,1.54723,5638,full-circle ring,6,5,,742,,850,A,34.75,1654,,John II Brend,,,removed,,,36,Y,09/12/2020 11:20
36,Acle,S Edmund,Norfolk,15637,TG401102,52.6372,1.54723,5638,full-circle ring,6,6,,1050,,758,G,39.75,1623,,William & Alice Brend,,,removed,,,36,Y,09/12/2020 11:20
47701,Acomb,S Stephen,North Yorkshire,13068,SE572514,53.95591,-1.12919,3069,full-circle ring,6,1,,557,,1275,D♯,28.38,1770,,Pack & Chapman,,,removed,,,7765,Y,09/12/2020 11:20
47702,Acomb,S Stephen,North Yorkshire,13068,SE572514,53.95591,-1.12919,3069,full-circle ring,6,2,,604,,1134,C♯,30,1770,,Pack & Chapman,,,removed,,,7766,Y,09/12/2020 11:20
47703,Acomb,S Stephen,North Yorkshire,13068,SE572514,53.95591,-1.12919,3069,full-circle ring,6,3,,646,,1010,B,32.13,1770,,Pack & Chapman,,,removed,,,7765,Y,09/12/2020 11:20
47704,Acomb,S Stephen,North Yorkshire,13068,SE572514,53.95591,-1.12919,3069,full-circle ring,6,4,,780,,952,A♯,33.88,1770,,Pack & Chapman,,,removed,,,7766,Y,09/12/2020 11:20
47705,Acomb,S Stephen,North Yorkshire,13068,SE572514,53.95591,-1.12919,3069,full-circle ring,6,5,,947,,846,G♯,36,1979,,John Taylor & Co (Bellfounders) Ltd,,,flat,,,7766,Y,09/12/2020 11:20
7759,Acomb,S Stephen,North Yorkshire,13068,SE572514,53.95591,-1.12919,3069,full-circle ring,6,6,,1230,,750,F♯,41,1770,,Pack & Chapman,,,removed,,,7765,Y,09/12/2020 11:20
7957,Acton,S Mary,Cheshire,10019,SJ631530,53.07369,-2.55139,20,full-circle ring,6,1,,692,,1151,D,31.25,1773,,Thomas Rudhall,,,removed,,,,Y,09/12/2020 11:20
7958,Acton,S Mary,Cheshire,10019,SJ631530,53.07369,-2.55139,20,full-circle ring,6,2,,754,,1030,C,32.38,1724,,Abraham II Rudhall,,,removed,,,,Y,09/12/2020 11:20
7959,Acton,S Mary,Cheshire,10019,SJ631530,53.07369,-2.55139,20,full-circle ring,6,3,,814,,917,B♭,34.75,1724,,Abraham II Rudhall,,,removed,,,,Y,09/12/2020 11:20
7960,Acton,S Mary,Cheshire,10019,SJ631530,53.07369,-2.55139,20,full-circle ring,6,4,,922,,865,A,36.5,1773,,Thomas Rudhall,,,removed,,,,Y,09/12/2020 11:20
7961,Acton,S Mary,Cheshire,10019,SJ631530,53.07369,-2.55139,20,full-circle ring,6,5,,1244,,773,G,39.25,1893,,John Taylor & Co,,,removed,,,,Y,09/12/2020 11:20
37,Acton,S Mary,Cheshire,10019,SJ631530,53.07369,-2.55139,20,full-circle ring,6,6,,1464,,685,F,43.25,1724,,Abraham II Rudhall,,,removed,,,,Y,09/12/2020 11:20
7962,Acton,S Mary,Greater London,11032,TQ200801,51.5078,-0.27224,1033,full-circle ring,8,1,,420,Y,1419.5,F,26.63,1877,,John Warner & Sons,,,conventional,,,,Y,01/02/2023 17:18
7963,Acton,S Mary,Greater London,11032,TQ200801,51.5078,-0.27224,1033,full-circle ring,8,2,,420,Y,1338.5,E,27.38,1877,,John Warner & Sons,,,conventional,,,,Y,01/02/2023 17:18
7964,Acton,S Mary,Greater London,11032,TQ200801,51.5078,-0.27224,1033,full-circle ring,8,3,,476,Y,1186.5,D,28,1877,,John Warner & Sons,,,conventional,,,,Y,01/02/2023 17:18
7965,Acton,S Mary,Greater London,11032,TQ200801,51.5078,-0.27224,1033,full-circle ring,8,4,,560,Y,1060.5,C,30,1810,,Thomas II Mears,,,conventional,,,,Y,01/02/2023 17:18
7966,Acton,S Mary,Greater London,11032,TQ200801,51.5078,-0.27224,1033,full-circle ring,8,5,,672,Y,953,B♭,32.69,1877,,John Warner & Sons,,,conventional,,,,Y,01/02/2023 17:18
7967,Acton,S Mary,Greater London,11032,TQ200801,51.5078,-0.27224,1033,full-circle ring,8,6,,784,Y,899.5,A,34.31,1712,Y,James (L) Bagley,,,conventional,,,,Y,01/02/2023 17:18
7968,Acton,S Mary,Greater London,11032,TQ200801,51.5078,-0.27224,1033,full-circle ring,8,7,,1092,Y,793.5,G,38.5,1637,Y,Ellis I Knight,,,conventional,,,,Y,01/02/2023 17:18
38,Acton,S Mary,Greater London,11032,TQ200801,51.5078,-0.27224,1033,full-circle ring,8,8,,1540,Y,704,F,42.19,1877,,John Warner & Sons,,,doncaster,,,,Y,01/02/2023 17:18
7969,Acton,All Saints,Suffolk,11817,TL892452,52.07307,0.75938,1818,full-circle ring,5,1,,480,,1105,C♯,27.88,1716,,John Thornton,,,conventional,quarter,,37,Y,09/12/2020 11:20
7970,Acton,All Saints,Suffolk,11817,TL892452,52.07307,0.75938,1818,full-circle ring,5,2,,549,,1000,B,30.5,1659,,Miles III Graye,,,conventional,quarter,,37,Y,09/12/2020 11:20
7971,Acton,All Saints,Suffolk,11817,TL892452,52.07307,0.75938,1818,full-circle ring,5,3,,595,,943,A♯,32,1663,,Miles III Graye,,,conventional,quarter,,37,Y,09/12/2020 11:20
7972,Acton,All Saints,Suffolk,11817,TL892452,52.07307,0.75938,1818,full-circle ring,5,4,,780,,841,G♯,35.38,1747,,Thomas Gardiner,,,conventional,quarter,,37,Y,09/12/2020 11:20
